Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,titre,to_translate,API
8038,8038,8038,8038,Ses02M_script02_2_M021," Yea. Okay, sure, no. I see. Listen, you want to dance?",
8039,8039,8039,8039,Ses02M_script02_2_F021, No.,
8040,8040,8040,8040,Ses02M_script02_2_M022, You want to go get some champagne?,
8041,8041,8041,8041,Ses02M_script02_2_F022, No.,
8042,8042,8042,8042,Ses02M_script02_2_M023, Take off our shoes?,
8043,8043,8043,8043,Ses02M_script02_2_F023, No.,
8044,8044,8044,8044,Ses02M_script02_2_M024," What, you want me to breathe in your ear?",
8045,8045,8045,8045,Ses02M_script02_2_F024, No.,
8046,8046,8046,8046,Ses02M_script02_2_M025, Get married again?,
8047,8047,8047,8047,Ses02M_script02_2_F025, No.,
8048,8048,8048,8048,Ses02M_script02_2_M026, What? What? You want a divorce?,
8049,8049,8049,8049,Ses02M_script02_2_F026, No.,
8050,8050,8050,8050,Ses02M_script02_2_M027, A vacation?,
8051,8051,8051,8051,Ses02M_script02_2_F027, No.,
8052,8052,8052,8052,Ses02M_script02_2_M028," A new carpet? A poodle, a ice cream, backrub, a suicide pact, what, what Carla, what the hell do you want?",
8053,8053,8053,8053,Ses02M_script02_2_F028, I want something to turn out the way that it supposed to.,
8054,8054,8054,8054,Ses02M_script02_2_M029," Well welcome to the human race, all right. Do you think this is what I had in mind when I proposed? You think I had this great fantasy going that four years down the road we'd come to the beach and yell at each other over fish?",
8055,8055,8055,8055,Ses02M_script02_2_M030," You think I knew that there be times when you'd look at me like I'm a used Kleenex, or that I'd look at you and think holy hell when is the next flight to Alaska?",
8056,8056,8056,8056,Ses02M_script02_2_M031," No, no, just like you I thought it was going to be all like peaches and roses and sand in our toes, and wind in our hair, and the fish will always come and the bills will pay themselves and we'll have three, fat, rosy kids and ha-ha baby the joke is on us",
8057,8057,8057,8057,Ses02M_script02_2_M032," 'cause you know what you get Carla, you know what you get? This.",
8058,8058,8058,8058,Ses02M_script02_2_F029," This? What, what is this? This isn't even anything.",
8059,8059,8059,8059,Ses02M_script02_2_M033," Yes, it is.",
8060,8060,8060,8060,Ses02M_script02_2_F030," I'm sure, this is standing on the beach, this is waiting, this is fighting.",
8061,8061,8061,8061,Ses02M_script02_2_M034, Right.,
8062,8062,8062,8062,Ses02M_script02_2_F031," Well, but this isn't anything like I thought anything would be like.",
8063,8063,8063,8063,Ses02M_script02_2_M035," No, I know. Me neither.",
8064,8064,8064,8064,Ses02M_script02_2_F032, I mean it's -- this is just this. I mean it includes a lot and everything but isn't something else. Do you have any idea what I'm trying to say?,
8065,8065,8065,8065,Ses02M_script02_2_M036, I'm doing the best I can.,
8066,8066,8066,8066,Ses02M_script02_2_F033, I know that Augie. Really I do.,
8067,8067,8067,8067,Ses02M_script02_2_F034," I know that you meant this to be special and nice, and there's the sand and the moon and everything but I just couldn't help thinking about being somewhere else.",
8068,8068,8068,8068,Ses02M_script02_2_M037, Maybe if you were with somebody else too.,
8069,8069,8069,8069,Ses02M_script02_2_F035, I didn't say that.,
8070,8070,8070,8070,Ses02M_script02_2_M038," No, I know. But still, I know I don't make you happy.",
8071,8071,8071,8071,Ses02M_script02_2_F036," For heavens sake, whatever I'm doing I'd rather be doing it with you.",
8072,8072,8072,8072,Ses02M_script02_2_M039, Yeah?,
8073,8073,8073,8073,Ses02M_script02_2_F037, Don't be ridiculous. I mean don't you know that?,
8074,8074,8074,8074,Ses02M_script02_2_F038," You're the one who probably wishes he was with someone else, someone who knew how to enjoy herself and didn't take everything so hard.",
8075,8075,8075,8075,Ses02M_script02_2_M040," Now that you mention it. No, I don't.",
8076,8076,8076,8076,Ses02M_script02_2_F039," Okay.  Fine, so we're in the wrong spot but we're with the right person.",
8077,8077,8077,8077,Ses02M_script02_2_M041, I don't know it seemed like a pretty good spot to me. Look at the moon - view the moon view I got from here.,
8078,8078,8078,8078,Ses02M_script02_2_F040," Yes, I noticed that. It looks pretty on the water doesn't it? Big old white moon.",
8079,8079,8079,8079,Ses02M_script02_2_M042, What have we got here?,
8080,8080,8080,8080,Ses02M_script02_2_F041," Augie, you brought refreshments.",
8081,8081,8081,8081,Ses02M_script02_2_M043, It's not champagne.,
8082,8082,8082,8082,Ses02M_script02_2_F042," Well, I guess we don't need glasses.",
8083,8083,8083,8083,Ses02M_script02_2_M044, You still cold? Do you want my jacket? Do you want to go home?,
8084,8084,8084,8084,Ses02M_script02_2_F043, No. No. I think you might be right. I think this may be the spot after all.,
8085,8085,8085,8085,Ses02M_script02_2_F044," Augie, I'm sorry.",
8086,8086,8086,8086,Ses02M_script02_2_M045," Shh, if we're very quiet the fish might come.",
8087,8087,8087,8087,Ses02M_script02_2_F045, Or not.,
8088,8088,8088,8088,Ses02M_script02_2_M046, Or not.,
8089,8089,8089,8089,Ses02M_script02_2_F046, Hmm.,
8090,8090,8090,8090,Ses01F_impro07_M000, Did you get the letter?,
8091,8091,8091,8091,Ses01F_impro07_F000," Yes.  There's a big envelope it says, you're in. I know.",
8092,8092,8092,8092,Ses01F_impro07_M001, Yeah. That is so awesome.,
8093,8093,8093,8093,Ses01F_impro07_M002, Oh my God. What are you going to do? [LAUGHTER],
8094,8094,8094,8094,Ses01F_impro07_F001, So I have to move back to the ghetto but...I know.,
8095,8095,8095,8095,Ses01F_impro07_M003," Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly.",
8096,8096,8096,8096,Ses01F_impro07_F002," I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.",
8097,8097,8097,8097,Ses01F_impro07_M004," Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?",
8098,8098,8098,8098,Ses01F_impro07_F003," Oh- I know, I know, I know, I know.",
8099,8099,8099,8099,Ses01F_impro07_F004," I don't know.  I spend so much time commuting as it is, I'd rather.",
8100,8100,8100,8100,Ses01F_impro07_M005, This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.,
8101,8101,8101,8101,Ses01F_impro07_F005, I know. We should throw a party.,
8102,8102,8102,8102,Ses01F_impro07_F006," At Arapaho we could afford that. [GARBAGE]. Yeah.  So what are you doing this summer, though?  You're staying around, too, yeah?",
8103,8103,8103,8103,Ses01F_impro07_M006, A rapper party ho. Yeah. Okay.,
8104,8104,8104,8104,Ses01F_impro07_M007," I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.",
8105,8105,8105,8105,Ses01F_impro07_F007, It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.,
8106,8106,8106,8106,Ses01F_impro07_M008, Yeah.  Big time.,
8107,8107,8107,8107,Ses01F_impro07_M009, Mmhmm. Mmhmm. Yay. So what major?  What are you doing?,
8108,8108,8108,8108,Ses01F_impro07_F008," Umm. It's...It's uhh...It's Critical Studies. It's a really prestigious program, so they say.",
8109,8109,8109,8109,Ses01F_impro07_M010," Oh, okay.",
8110,8110,8110,8110,Ses01F_impro07_M011, Ooh. Fancy.,
8111,8111,8111,8111,Ses01F_impro07_F009, Yeah.  I'm not sure.,
8112,8112,8112,8112,Ses01F_impro07_M012, Is this a Masters or a P.h.D.?  Or can you...? Nice,
8113,8113,8113,8113,Ses01F_impro07_F010, Umm...P.h.D. [LAUGHTER],
8114,8114,8114,8114,Ses01F_impro07_M013," That's good.  Don't you have to like teach a class, too, when you do that?",
8115,8115,8115,8115,Ses01F_impro07_F011," Um, yeah, yeah.  I'm a TA for two sessions. Mmhmm.",
8116,8116,8116,8116,Ses01F_impro07_M014," Teacher. Mrs. Nash, I have a question.",
8117,8117,8117,8117,Ses01F_impro07_F012, So I get to mold young minds. Mrs.?  That's my mother.,
8118,8118,8118,8118,Ses01F_impro07_M015, You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.,
8119,8119,8119,8119,Ses01F_impro07_F013," I would be like- Oh. Right, right, right.",
8120,8120,8120,8120,Ses01F_impro07_M016," Mrs. Nash.  That's so awesome, though.",
8121,8121,8121,8121,Ses01F_impro07_F014," Yeah. Yeah I'm excited. Hooray.  And then I'll be a millionaire once I graduate, you understand? Because that's the way it works.",
8122,8122,8122,8122,Ses01F_impro07_M017, Yay...School's fun.,
8123,8123,8123,8123,Ses01F_impro07_M018," Of course, right.  That's where the real money is, being a student.",
8124,8124,8124,8124,Ses01F_impro07_F015, Yeah.  Totally. [LAUGHTER],
8125,8125,8125,8125,Ses01F_impro07_M019, That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.,
8126,8126,8126,8126,Ses01F_impro07_F016," I know. I made such a mess of it, the entire time.  The last three things I've done, I've ruined everything, I think. Mm-hmm.  Yeah.",
8127,8127,8127,8127,Ses02F_script01_3_F000, You're the only one I know who loves his parents.,
8128,8128,8128,8128,Ses02F_script01_3_M000," I know, it went out of style, didn't it?",
8129,8129,8129,8129,Ses02F_script01_3_F001, It's all right.  It's a good thing.,
8130,8130,8130,8130,Ses02F_script01_3_F002," You know, it's lovely here, the air is sweet.",
8131,8131,8131,8131,Ses02F_script01_3_M001, You're not sorry you came?,
8132,8132,8132,8132,Ses02F_script01_3_F003," No, not sorry.  Um, but, I'm- I'm not gonna stay.",
8133,8133,8133,8133,Ses02F_script01_3_M002, Why?,
8134,8134,8134,8134,Ses02F_script01_3_F004," Well, for one thing, your mother as much as told me to go.",
8135,8135,8135,8135,Ses02F_script01_3_M003, Oh.,
8136,8136,8136,8136,Ses02F_script01_3_F005," You saw that.  I mean and then, well, you've been kind of, um--",
8137,8137,8137,8137,Ses02F_script01_3_M004, What?,
8138,8138,8138,8138,Ses02F_script01_3_F006," Well, kind of embarrassed ever since I got here.",
8139,8139,8139,8139,Ses02F_script01_3_M005," The trouble is, I planned on sort of sneaking up on you over a period of a week or so.  But, they take it for granted that we're all set.",
8140,8140,8140,8140,Ses02F_script01_3_F007," I knew they would, your mother anyway.",
8141,8141,8141,8141,Ses02F_script01_3_F008," Well,",
8142,8142,8142,8142,Ses02F_script01_3_F009," from her point of view, why else would I come?",
8143,8143,8143,8143,Ses02F_script01_3_M006," Oh.  Would you want to?  I guess you know, this is why I asked you to come.",
8144,8144,8144,8144,Ses02F_script01_3_F010, I--I guess this is why I came.,
8145,8145,8145,8145,Ses02F_script01_3_M007," Anne, I love you.  I love you a great deal.  I love you.",
8146,8146,8146,8146,Ses02F_script01_3_M008, I have no imagination.  That's all I know to tell you.,
8147,8147,8147,8147,Ses02F_script01_3_M009, I'm embarrassing you and I didn't want to tell it to you here.  I wanted some place we'd never been before.  A place where we'd be brand new to each other.,
8148,8148,8148,8148,Ses02F_script01_3_M010," You feel it's wrong here, don't you?  This yard, this chair.  I want you to be ready for me.  I don't want to have to win you away from anything.",
8149,8149,8149,8149,Ses02F_script01_3_F011," Oh, Chris, I've been ready for a long, long time.",
8150,8150,8150,8150,Ses02F_script01_3_M011, And he's gone forever.  You're sure?,
8151,8151,8151,8151,Ses02F_script01_3_F012, I almost got married two years ago.,
8152,8152,8152,8152,Ses02F_script01_3_M012, Why didn't you?,
8153,8153,8153,8153,Ses02F_script01_3_F013, You started to write me and--,
8154,8154,8154,8154,Ses02F_script01_3_M013, You felt something that far back?,
8155,8155,8155,8155,Ses02F_script01_3_F014, Every day since.,
8156,8156,8156,8156,Ses02F_script01_3_M014," Anne, why didn't you let me know?",
8157,8157,8157,8157,Ses02F_script01_3_F015," Well, I was waiting for you.  I mean, till then you never wrote and when you did, I mean, what did you say?  You can sure be ambiguous sometimes.",
8158,8158,8158,8158,Ses02F_script01_3_M015," Give me a kiss, Anne.  Give me a-",
8159,8159,8159,8159,Ses02F_script01_3_M016," oh God, I kissed you.  I kissed Annie.  How long--how long I've been waiting to kiss you.",
8160,8160,8160,8160,Ses02F_script01_3_F016, I will never forgive you.  Why did you wait all these years?  All I did was sit and wonder if I was crazy for thinking of you.,
8161,8161,8161,8161,Ses02F_script01_3_M017," Oh, Annie, we're gonna live now.  I'm gonna make you so happy.",
8162,8162,8162,8162,Ses02F_script01_3_F017, Not like that you're not.,
8163,8163,8163,8163,Ses02F_script01_3_M018, I kissed you.,
8164,8164,8164,8164,Ses02F_script01_3_F018," Like Larry's brother.  Do it like you, Chris.  What is it?",
8165,8165,8165,8165,Ses02F_script01_3_M019, Let's drive someplace.  I want to be alone with you.,
8166,8166,8166,8166,Ses02F_script01_3_F019," No.  What is it, your mother?",
8167,8167,8167,8167,Ses02F_script01_3_M020, No.  Nothing like that.,
8168,8168,8168,8168,Ses02F_script01_3_F020," Then, what's wrong?  I mean, even in your letters there was some--something ashamed.",
8169,8169,8169,8169,Ses02F_script01_3_M021," Yeah, I suppose I have been.  But it's going from me.",
8170,8170,8170,8170,Ses02F_script01_3_F021, You've gotta tell me.,
8171,8171,8171,8171,Ses02F_script01_3_M022, I don't know how to start.,
8172,8172,8172,8172,Ses02F_script01_3_F022, It wouldn't work this way.,
8173,8173,8173,8173,Ses02F_script01_3_M023," It's all mixed up with so many other things.  You remember overseas, I was in command of a company?",
8174,8174,8174,8174,Ses02F_script01_3_F023," Yeah, sure.",
8175,8175,8175,8175,Ses02F_script01_3_M024," Well, I lost them.",
8176,8176,8176,8176,Ses02F_script01_3_F024, How many?,
8177,8177,8177,8177,Ses02F_script01_3_M025, Just about all.,
8178,8178,8178,8178,Ses02F_script01_3_F025," Oh, gee.",
8179,8179,8179,8179,Ses02F_script01_3_M026, It takes some time for a guy to toss that off.  'Cause they weren't just men.,
8180,8180,8180,8180,Ses02F_script01_3_M027," For instance, one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but that's the kind of guys I had.",
8181,8181,8181,8181,Ses02F_script01_3_M028," They didn't die, they killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.",
8182,8182,8182,8182,Ses02F_script01_3_M029," I got this idea watching them go down.  Everything was being destroyed, see, but it seemed that there was one new thing being made.  A sort of responsibility.  Man for man.",
8183,8183,8183,8183,Ses02F_script01_3_M030," You know what I mean?  To show that, to bring that onto the Earth again, like some kind of monument and everyone would feel it standing behind him and it would make a difference to him.",
8184,8184,8184,8184,Ses02F_script01_3_M031, Then I came back and it was incredible.  There was no meaning in it here.  The whole thing to them seemed like sort of a bus accident.  I went to work with Dad and that rat race again.,
8185,8185,8185,8185,Ses02F_script01_3_M032," And I felt what you said, ashamed somehow 'cause nobody was changed at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",
8186,8186,8186,8186,Ses02F_script01_3_M033," I mean, you can take those things out of a war, but when you drive that car, you've gotta know that it came out of the love a man can have for a man.  You've gotta be a little better because of it.",
8187,8187,8187,8187,Ses02F_script01_3_M034, Because otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of it.  And I guess that included you.,
8188,8188,8188,8188,Ses02F_script01_3_F026, You still feel that way?,
8189,8189,8189,8189,Ses02F_script01_3_M035, I want you now Annie.,
8190,8190,8190,8190,Ses02F_script01_3_F027," 'Cause you mustn't feel that way.  Because you have a right to everything that you have.  Do you understand that?  Everything, Chris, and me too.",
8191,8191,8191,8191,Ses02F_script01_3_F028," I mean, and your money, there's nothing wrong with your money.  I mean, your father put hundreds of planes in the air.  A man should be paid for that.",
8192,8192,8192,8192,Ses02F_script01_3_M036," I know Annie.  Annie, I'm gonna make a fortune for you.",
8193,8193,8193,8193,Ses02F_script01_3_F029, What'll I do with a fortune?,
8194,8194,8194,8194,Ses04F_script01_2_F000, Why did he invite her?,
8195,8195,8195,8195,Ses04F_script01_2_M000, Why does that bother you?,
8196,8196,8196,8196,Ses04F_script01_2_F001, It's been three years.  Why all of a sudden?,
8197,8197,8197,8197,Ses04F_script01_2_M001, Well maybe- maybe he just wanted to see her again.,
8198,8198,8198,8198,Ses04F_script01_2_F002, Nobody comes seven hundred miles just to see.,
8199,8199,8199,8199,Ses04F_script01_2_M002, What do you mean?  He was brought up next door to the girl his whole life.  Why shouldn't he want to see her again?,
8200,8200,8200,8200,Ses04F_script01_2_M003, Don't look at me like that.  He didn't tell me anymore than he told you.,
8201,8201,8201,8201,Ses04F_script01_2_F003, She's not going to marry him.,
8202,8202,8202,8202,Ses04F_script01_2_M004, How do you know he's even thinking about it?,
8203,8203,8203,8203,Ses04F_script01_2_F004, It's got that about it.,
8204,8204,8204,8204,Ses04F_script01_2_M005, Well so what.,
8205,8205,8205,8205,Ses04F_script01_2_F005," What's going on here, Joe?",
8206,8206,8206,8206,Ses04F_script01_2_M006, Listen kid.,
8207,8207,8207,8207,Ses04F_script01_2_F006," No, line.",
8208,8208,8208,8208,Ses04F_script01_2_M007," Uh, Then why is she still-she's not his girl, Joe",
8209,8209,8209,8209,Ses04F_script01_2_F007," She's not his girl, Joe.  She knows she's not.",
8210,8210,8210,8210,Ses04F_script01_2_M008, You can't read her mind.,
8211,8211,8211,8211,Ses04F_script01_2_F008, Then why is she still single?  New York is full of men.  Why hasn't she married?,
8212,8212,8212,8212,Ses04F_script01_2_F009, Probably a hundred people told her she's foolish but she's waited.,
8213,8213,8213,8213,Ses04F_script01_2_M009, How do you know why she waited?,
8214,8214,8214,8214,Ses04F_script01_2_F010, Because she knows what I know that's why.  She's faithful as a rock.,
8215,8215,8215,8215,Ses04F_script01_2_F011," In my worst moments, I think of her waiting and I know again that I'm right.",
8216,8216,8216,8216,Ses04F_script01_2_M010, Look it's a nice day.  What are we arguing for?,
8217,8217,8217,8217,Ses04F_script01_2_F012," Nobody in this house dares take her faith away, Joe.  Strangers might but not his father, not his brother.",
8218,8218,8218,8218,Ses04F_script01_2_M011, What do you want me to do?,
8219,8219,8219,8219,Ses04F_script01_2_F013," I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her.  I won't stand for any nonsense.",
8220,8220,8220,8220,Ses04F_script01_2_M012, But Kate-,
8221,8221,8221,8221,Ses04F_script01_2_F014," Because if he's not coming back, I'll kill myself.",
8222,8222,8222,8222,Ses04F_script01_2_F015," Laugh, laugh at me, but why did that happen the very night she came back?",
8223,8223,8223,8223,Ses04F_script01_2_F016," She goes to sleep in his room and his memorial breaks in pieces.  Look, look at it.  Joe-",
8224,8224,8224,8224,Ses04F_script01_2_M013, Calm yourself.,
8225,8225,8225,8225,Ses04F_script01_2_F017," Believe with me, Joe.  I can't stand alone.",
8226,8226,8226,8226,Ses04F_script01_2_M014, Calm yourself.,
8227,8227,8227,8227,Ses04F_script01_2_F018, Just last week a man showed up in Detroit missing longer than Larry.  You read it yourself.,
8228,8228,8228,8228,Ses04F_script01_2_M015, Alright.  Alright.  Calm yourself.,
8229,8229,8229,8229,Ses04F_script01_2_F019, You above all have got to believe.  You.,
8230,8230,8230,8230,Ses04F_script01_2_M016, Why me above all?,
8231,8231,8231,8231,Ses04F_script01_2_F020, Just don't stop believing.,
8232,8232,8232,8232,Ses04F_script01_2_M017," What does that mean, me above all?  Look at you.  You're shaking.",
8233,8233,8233,8233,Ses04F_script01_2_F021, I can't help it.,
8234,8234,8234,8234,Ses04F_script01_2_M018, What have I got to hide?  What the hell is matter with you Kate?,
8235,8235,8235,8235,Ses03M_impro06_F000, How's it going?  How are you feeling?,
8236,8236,8236,8236,Ses03M_impro06_M000, I ah--,
8237,8237,8237,8237,Ses03M_impro06_M001, alright.,
8238,8238,8238,8238,Ses03M_impro06_F001, Hanging in there?,
8239,8239,8239,8239,Ses03M_impro06_M002, Yeah.,
8240,8240,8240,8240,Ses03M_impro06_F002, So sad.,
8241,8241,8241,8241,Ses03M_impro06_M003, It just feels like I was talking to him yesterday.,
8242,8242,8242,8242,Ses03M_impro06_F003, Yeah.,
8243,8243,8243,8243,Ses03M_impro06_F004, You guys were real close huh?,
8244,8244,8244,8244,Ses03M_impro06_M004, He was my only friend growing up.,
8245,8245,8245,8245,Ses03M_impro06_M005, no one else would talk to me but he would.,
8246,8246,8246,8246,Ses03M_impro06_M006, He was supposed to be the best man at my wedding.,
8247,8247,8247,8247,Ses03M_impro06_F005, I'm so sorry.,
8248,8248,8248,8248,Ses03M_impro06_M007, Yeah.,
8249,8249,8249,8249,Ses03M_impro06_M008, You know I was always the one to tell him to be more wild you know?,
8250,8250,8250,8250,Ses03M_impro06_F006, Yeah.,
8251,8251,8251,8251,Ses03M_impro06_M009, And he just took it overboard.,
8252,8252,8252,8252,Ses03M_impro06_F007, What happened?  What went wrong?,
8253,8253,8253,8253,Ses03M_impro06_M010, You know a stupid case of drunk driving it's just...,
8254,8254,8254,8254,Ses03M_impro06_M011," and the worst part of it is that he was in the car with his girlfriend,",
8255,8255,8255,8255,Ses03M_impro06_M012, his girlfriend got killed too.,
8256,8256,8256,8256,Ses03M_impro06_F008, Oh man.,
8257,8257,8257,8257,Ses03M_impro06_M013, And the car that he hit was his family.,
8258,8258,8258,8258,Ses03M_impro06_F009, How are they?,
8259,8259,8259,8259,Ses03M_impro06_M014, The mother and father died--,
8260,8260,8260,8260,Ses03M_impro06_M015, and the kids are paralyzed in a coma right now.,
8261,8261,8261,8261,Ses03M_impro06_M016, and just going to the funeral it's-,
8262,8262,8262,8262,Ses03M_impro06_M017," -do I miss him or do I hate him, you know?",
8263,8263,8263,8263,Ses03M_impro06_F010, Yeah.  Like I mean if you need anyone to talk to or anything I'm here for you okay?,
8264,8264,8264,8264,Ses03M_impro06_F011, We're all here for you.,
8265,8265,8265,8265,Ses03M_impro06_M018, I was supposed to see him last summer,
8266,8266,8266,8266,Ses03M_impro06_M019, then I got busy with work and stuff and three years go by,
8267,8267,8267,8267,Ses03M_impro06_M020, and then something like this happens you know?,
8268,8268,8268,8268,Ses03M_impro06_M021, I mean I haven't even talked to him on the phone for the past three months.,
8269,8269,8269,8269,Ses03M_impro06_M022, He's supposed to be my best friend.,
8270,8270,8270,8270,Ses03M_impro06_F012, I know.,
8271,8271,8271,8271,Ses03M_impro06_F013, just things happen in life and you just...there's just no explanation you know?  We just don't...,
8272,8272,8272,8272,Ses03M_impro06_M023, It's so fucked up.,
8273,8273,8273,8273,Ses03M_impro06_F014, Yeah.,
8274,8274,8274,8274,Ses03M_impro06_F015, I'm so sorry.,
8275,8275,8275,8275,Ses03M_impro06_M024, Why is that?,
8276,8276,8276,8276,Ses03M_impro06_M025, He was studying to be a doctor.,
8277,8277,8277,8277,Ses03M_impro06_M026," I mean he was...he wanted to help people in poor countries, that is his goal.  He didn't care about the money.  He just wanted to go and help people.",
8278,8278,8278,8278,Ses03M_impro06_M027, What the...what am I doing?,
8279,8279,8279,8279,Ses03M_impro06_M028, Working for corporate America?  Wow.,
8280,8280,8280,8280,Ses03M_impro06_M029, He actually wanted to do something.,
8281,8281,8281,8281,Ses03M_impro06_F016," Well now you can follow his footsteps, you know?  Carry out what he wanted to do.",
8282,8282,8282,8282,Ses03M_impro06_M030, I can't do that.,
8283,8283,8283,8283,Ses03M_impro06_F017, Well sure you could.,
8284,8284,8284,8284,Ses03M_impro06_M031, You should've met him.,
8285,8285,8285,8285,Ses03M_impro06_M032, He is the greatest...everyone liked him.,
8286,8286,8286,8286,Ses03M_impro06_F018, Yeah.,
8287,8287,8287,8287,Ses03M_impro06_F019, I would've loved to.,
8288,8288,8288,8288,Ses03M_impro06_F020, Now I can't.,
8289,8289,8289,8289,Ses02F_impro08_F000," Hi, my name is Shiloh, welcome to--Airline Six.  Hi, how may I help you?",
8290,8290,8290,8290,Ses02F_impro08_M000," Yeah, hello.",
8291,8291,8291,8291,Ses02F_impro08_M001, Ok.  I've- I've just been talking to this machine for the past half hour and I can't-can't get anything done.  I've been trying to book this vacation this entire time.,
8292,8292,8292,8292,Ses02F_impro08_F001," All right, sir.",
8293,8293,8293,8293,Ses02F_impro08_M002," I know, I'm sorry.  It's-It's just that it's been a little frustrating because--",
8294,8294,8294,8294,Ses02F_impro08_F002, I completely understand.  Automated systems are very difficult sometimes.,
8295,8295,8295,8295,Ses02F_impro08_M003, Okay.,
8296,8296,8296,8296,Ses02F_impro08_F003," Um, how may I help you.  You're trying to book a specific flight?",
8297,8297,8297,8297,Ses02F_impro08_M004," Well, yeah, I mean I heard there was like these package deals and that maybe I could get a like a hotel or something like that. and-",
8298,8298,8298,8298,Ses02F_impro08_F004," Oh, yeah, absolutely.  You know, and especially because you've been waiting so long and I know that, um, you've been having a difficult time.",
8299,8299,8299,8299,Ses02F_impro08_F005," I want to definitely give you our special package today, which um is usually only for valued customers who have a record of having previous,",
8300,8300,8300,8300,Ses02F_impro08_F006," um lots of purchases, but we're gonna go ahead and give that to you anyway. uh,  Just to make sure that you're happy with your service here.",
8301,8301,8301,8301,Ses02F_impro08_M005, You- You can do that--You can do that now? I don't have to get like transferred through or anything like that.,
8302,8302,8302,8302,Ses02F_impro08_F007, Is that all right?,
8303,8303,8303,8303,Ses02F_impro08_F008," I can do that right now for you. No, absolutely.  I can take care of you all the way through to the end.",
8304,8304,8304,8304,Ses02F_impro08_F009, All I'm going to need is your credit card number but just give me one moment. So-,
8305,8305,8305,8305,Ses02F_impro08_M006, [BREATHING] that's good.,
8306,8306,8306,8306,Ses02F_impro08_F010," um, you're scheduling a flight as well--And you would like to, um, we have a highly discounted hotel rate that goes along with that so that everything is all in one deal.  You're taken care of by the time that you get there.",
8307,8307,8307,8307,Ses02F_impro08_M007," All right.  I want to make sure it's like a nice hotel--I mean-mean I'm gonna be paying a lot of money for this so I don't wanna-I don't wanna, you know, I don't wanna to be a waste of time.",
8308,8308,8308,8308,Ses02F_impro08_F011, Absolutely. we we,
8309,8309,8309,8309,Ses02F_impro08_F012," Yes, I completely understand.  Actually, our-our airline only uses five star hotel and above.  Except we charge at a three star hotel rate because, as a corporation, we are able to get a deal from the hotels themselves.",
8310,8310,8310,8310,Ses02F_impro08_F013," So, you will absolutely be in a high rated great hotel and we can make sure that it's in a area of town that you like as well.",
8311,8311,8311,8311,Ses02F_impro08_M008, Okay. So--,
8312,8312,8312,8312,Ses02F_impro08_F014, Yeah.,
8313,8313,8313,8313,Ses02F_impro08_M009," Well, you know, we wanted to--we wanted to go to Maui and--That was a",
8314,8314,8314,8314,Ses02F_impro08_F015, Okay.,
8315,8315,8315,8315,Ses02F_impro08_M010," --you know, the kids wanna go to the beach and stuff and so--um",
8316,8316,8316,8316,Ses02F_impro08_F016, Great.  How many seats?,
8317,8317,8317,8317,Ses02F_impro08_M011," Well, it's gonna be four of them.",
8318,8318,8318,8318,Ses02F_impro08_F017, Okay.  Great.  Four seats.  I'll book you for four seats.,
8319,8319,8319,8319,Ses02F_impro08_M012, All right.  And can they like all get together?,
8320,8320,8320,8320,Ses02F_impro08_F018," Oh, yeah, absolutely.  Um- Would you like window seats or aisles?",
8321,8321,8321,8321,Ses02F_impro08_M013," Um- You know, window is nice. I guess",
8322,8322,8322,8322,Ses02F_impro08_F019," Okay, I can do um- a win- -two like a window and a aisle and a window and an aisle next to each other so that each of you can sit two by two. And switch around maybe?",
8323,8323,8323,8323,Ses02F_impro08_M014," All right, Sure.  A yeah, that- that'd be good.",
8324,8324,8324,8324,Ses02F_impro08_F020, Okay.  Great.  What time of the day would you like?,
8325,8325,8325,8325,Ses02F_impro08_M015," Uh, well, yeah, I think we were just--you know, whenever best available, I guess.  You know--",
8326,8326,8326,8326,Ses02F_impro08_F021, All right.  Great.  Well we have a very open flight that leaves at nine a.m. and fortunately uh the time change actually goes um backwards from that.,
8327,8327,8327,8327,Ses02F_impro08_F022," So, it's a five hour flight, but you'll arrive only at eleven a clock in the morning.  So that day, you can have plenty of time to get to your hotel--Rest up and then still have a nice afternoon your first afternoon in Maui.",
